mean_fiber_ra,mean_fiber_dec,z,zerr,flux_g,flux_r,flux_z,morphtype,shape_r
194.0466096087467,25.54548833655272,0.07791155793851377,2.36697523619297e-05,31.750692,66.59916,113.35427,SER,1.4594973
194.6840300931046,28.04898483380475,0.02954219805075186,5.564370724224183e-05,58.944965,114.19944,176.3274,SER,3.9182894
196.5420671338397,28.24743857959325,0.06940493949961082,1.085146589658956e-05,22.03288,29.388857,34.40056,EXP,4.0783978
195.1912117578215,31.3825682812752,0.05164736421524364,6.287963301654483e-05,25.000223,50.253872,77.84531,SER,3.1447341
193.5303150054426,27.21647437087306,0.02723552414520303,3.698587956892609e-05,55.143703,107.55006,171.0909,SER,3.1598232
194.1173544730316,27.48310011525537,0.02741585799491696,7.496387567674641e-05,18.254421,35.24184,52.544254,EXP,3.6276758
195.5185026544907,27.31109364159331,0.07803696254598198,1.094526780801845e-05,39.527473,61.105385,81.78114,SER,7.48862
194.5598218694453,25.17630046101178,0.07631501481781094,4.784281221410929e-05,12.675864,26.207582,42.12076,SER,0.6427558
195.9035491749265,24.52640472163691,0.002866131042743912,1.937293018282755e-06,378.85626,523.03937,636.84,SER,12.477414
193.9368276398804,29.6672349646465,0.05656177231399228,2.559739765603915e-06,65.33712,99.04278,132.17407,SER,8.809072
195.0130347507518,26.89120588597844,0.01902053525729707,2.849492769970039e-05,0,0,0,,0
195.3026506934493,28.39248667249562,0.02694153547680482,3.959694491606211e-05,6.871434,11.699987,18.242245,SER,2.077851
193.1696722481108,31.18002231881869,0.07141742518078811,4.662537342539981e-06,3.44752,4.856425,5.9111876,EXP,1.559906
194.4471243245303,27.83332124852482,0.02027519081276779,1.539084250235817e-05,0,0,0,DUP,0
195.2758366085003,27.3978189797164,0.02709026160992544,1.022141911339678e-05,220.81557,438.34235,716.6389,DEV,5.622577
194.7117636780346,28.1455638592778,0.02537295500036022,6.891075029098745e-05,10.331893,19.021921,27.26163,DEV,4.343447
196.0630029761472,28.00802847262593,0.06956255695640619,1.310198864561032e-05,1.0282421,1.326759,1.9076623,EXP,0.9753202
196.5808503973102,28.05247862959835,0.02412920491542582,2.369491541291884e-05,134.81285,250.26494,391.84357,SER,3.8329706
194.4651818185173,29.62163054229442,0.02403101497468192,5.350452261030036e-06,7.763534,10.524389,12.145808,EXP,0.8381152
195.4102175524793,24.07798643310691,0.06890965582191241,2.061717675934671e-06,11.520137,19.270546,26.874413,DEV,0.7901665
194.6958369555229,25.92277969207855,0.04541453649578597,8.703578461935105e-06,16.931023,23.051348,23.864107,SER,9.8512
194.3172763547929,28.58027646236916,0.02842485472206459,3.290558097157162e-06,40.82215,53.0476,64.57481,SER,4.190073
196.2449990580092,24.12307036309238,0.03917151414703347,3.558281619520722e-06,517.1633,879.5376,1311.3926,SER,2.5185125
194.4034622716714,25.12499255937088,0.07886616550103435,3.983014427789886e-06,5.9413543,10.748672,16.265226,SER,0.83739156
196.4780099457412,25.16266765283781,0.0781022633306239,7.197743235899054e-06,16.850863,25.91059,34.830894,SER,1.7808878
191.747632425252,26.82925515267884,0.02341618682067817,4.163639022451611e-06,20.997765,29.069906,35.542095,EXP,3.9788105
196.8540612002982,26.26710416964312,0.06005371221475363,4.998682154486534e-06,11.541171,15.519288,18.18837,REX,1.8286959
195.4459097371121,28.09496816386701,0.01938111179825647,7.027558346288213e-06,1213.3925,2566.2,4536.454,SER,5.9185696
193.6331743123849,25.47797169499889,0.02982923002321136,3.413001133922262e-06,14.269353,22.670256,30.05626,SER,1.3209893
194.3967222802463,27.56803365188329,0.02381625622223414,7.652793062230878e-05,8.403134,15.521334,23.331503,REX,1.414053
194.6466544739216,27.5963854994997,0.02565861981102956,6.53865850438486e-06,0,0,0,DUP,0
195.1702933819647,27.99659374031505,0.0236489969369528,1.18250939350914e-05,793.27844,1694.0112,3046.2544,SER,7.288213
193.1124149725686,24.39357299445424,0.07102832626545243,1.929220777755635e-05,0.4131632,0.25545448,0.29871023,REX,0.4469655
195.2128859205768,25.57693825535301,0.05668601572209245,5.207512371999279e-05,0.4517808,0.53782487,0.73374945,PSF,0
193.9733386842429,27.02190604263551,0.01994575739715853,3.860111121761684e-05,17.39145,32.64892,49.344357,REX,1.2615949
193.6587862215274,28.93016732528341,0.007765878457051646,8.687026492616974e-06,0,0,0,,0
194.0537576903484,27.02330690703988,0.02469321600293715,6.649939732703442e-05,8.258179,14.304099,20.028353,REX,1.1918272
194.815621309876,27.99706529851154,0.04037912945862462,2.34387643904267e-06,15.2481365,20.82165,24.206347,SER,1.0549258
195.9766930612625,28.3105832697433,0.02672930114577819,4.128638202093784e-06,232.53412,318.25824,390.45584,SER,21.139122
194.3480307899829,25.42465961802586,0.07769991525011055,8.04318370495378e-06,1.3413423,1.57555,1.9323813,EXP,1.3499367
192.5829706410148,27.32398566233891,0.02552082673272778,3.851009364195896e-06,0,0,0,DUP,0
193.541544601761,28.0925062237252,0.02107462981699836,9.96969626577085e-06,0,0,0,DUP,0
193.6667351454184,32.3670392552505,0.02416737574576797,3.155132973943375e-06,404.39197,773.61914,1258.9406,SER,6.8373246
195.1047189560688,27.55384580847137,0.02416812992288999,6.928251209259656e-05,0,0,0,,0
195.0856664330909,27.88347738817382,0.02314760393631345,0.0001207712332080931,11.617523,21.970257,33.33182,EXP,2.936701
195.7268504513791,23.65715395712643,0.02486057539819348,7.541025255585811e-06,699.52515,1527.5254,2696.553,SER,3.9705205
195.2281597384094,25.02694251376085,0.03697132258808573,6.587751923293413e-06,84.606094,119.76127,150.56624,SER,8.30126
196.1139474981592,24.92483851691755,0.05355029731037997,1.550024817638194e-05,4.688182,6.8185215,8.37142,EXP,1.5754093
196.1874788441417,24.96235945972467,0.07974189485513668,8.725163379656645e-06,21.845951,39.51273,60.275414,SER,1.8909088
197.2173896311012,26.02175146041081,0.0787690548869324,1.006704241890082e-05,13.852547,21.001547,28.296501,EXP,1.5187744
194.4614928826018,27.49087965124442,0.02450104565516092,1.663895329971084e-05,48.822586,102.89677,179.14482,SER,1.121123
194.3102899154592,28.50605280452056,0.06144524013850254,5.160414338941062e-06,152.83813,310.84164,515.9357,SER,3.176229
197.4100098039866,26.15743268829522,0.02106260674993033,1.930069525505402e-06,27.10212,28.442636,25.69975,SER,8.5461445
194.2811678907798,29.61346104162774,0.02089820157705961,9.48339005738741e-05,9.904013,17.155985,23.447844,SER,2.2399628
195.8627890367272,32.79335834356039,0.05214092522826796,1.755371813199003e-05,156.63364,343.20032,588.46576,DEV,2.8877537
195.3340140859657,26.0780236283021,0.07588774028635106,3.559357202714934e-05,21.278364,48.315598,87.572075,SER,1.1456962
194.6775674401691,27.76051726623815,0.02906553990293026,5.715841672081024e-05,156.76073,206.18143,247.2656,SER,5.616002
194.8392458214084,29.13651233153314,0.03114713475754578,2.437264036553528e-05,0.9093275,1.1986196,1.8030809,EXP,0.8621323
195.3922017059363,32.29839595953798,0.06174280486588977,2.213497989818836e-06,19.15066,24.108858,27.198534,EXP,1.5316738
195.4086898604189,27.36378256587435,0.06109261206892665,6.919617923783068e-06,0.5077214,0.527337,0.3560633,EXP,0.8191067
194.9560504611616,28.16657212190973,0.02157172784192157,6.81465351659493e-05,13.911515,28.629387,48.39576,SER,1.895018
195.6950558942272,28.99075098131596,0.03453840308717689,3.641812126671112e-06,4.4867682,6.9990897,8.935336,DEV,1.338913
194.106115077038,29.63738035243043,0.06606057974798596,1.692702981260522e-06,8.973565,10.5117,10.81238,DEV,1.2300786
195.1631272875192,31.39199756887732,0.05154598768607324,1.29807951043185e-05,22.288174,43.43149,69.39022,SER,2.615005
199.7559610007644,27.5719150142723,-0.000282185295078532,2.697486054900448e-05,35.302914,50.27862,56.025314,PSF,0
196.195788726443,24.98198927127555,0.07862705180131661,1.662954796343026e-05,0,0,0,,0
193.729719584577,27.41276798568189,0.02620194655039278,1.40039692015452e-05,0,0,0,DUP,0
193.9868886045024,28.40784542886443,0.02824591287743943,2.819346701450823e-05,0,0,0,,0
194.5449354677212,27.50069261147324,0.06121268864061362,1.78796698056447e-06,15.202417,17.923395,18.551449,SER,1.4879531
194.8062568999951,27.77463123804697,0.0228461159017202,1.191180595930313e-05,916.3351,1921.7432,3339.728,DEV,7.802561
195.1437597769564,24.45423150935266,0.07292544953952887,3.18945739053996e-05,51.032665,112.179085,196.06837,SER,1.6310059
195.8354887405058,25.59472686571518,0.01984308874536153,5.82918480032369e-06,32.64307,43.822227,53.085476,SER,2.5790877
193.6373588824877,28.37676733356377,0.02343914280036291,1.136023194760219e-05,1475.0747,3096.2695,5538.575,SER,13.134186
195.9592845847701,28.46037740132351,0.02434741330549936,3.343970156875708e-05,26.447721,51.308636,81.39899,REX,1.8153187
196.3351492306849,31.97714616009632,0.05205634897936657,2.99828253815281e-05,50.853523,107.6792,189.83803,SER,1.644211
194.041358051943,23.46364694920331,0.07607527049704331,4.719362444092093e-06,81.11953,190.64111,398.32706,SER,3.323666
194.2009793775736,25.4357778955646,0.06010721729649962,1.439255538691507e-05,0,0,0,,0
194.5071538652218,27.85357698142263,0.01902913576177836,1.247832052500211e-05,191.81613,387.7833,652.9591,SER,3.6055887
194.9220897576008,28.50719776804135,0.02748195690586277,1.057779522963055e-05,411.8227,817.9619,1405.4532,DEV,10.089502
194.4294658086744,27.60787261354232,0.0685089078423698,6.114776363406679e-06,76.25487,182.6196,367.87387,SER,3.5200634
195.5245240946024,24.4012175348556,0.06692387605833187,6.471452942102195e-06,73.00867,133.70708,210.6772,SER,2.6024785
193.175069478433,28.36306785248277,0.0597455646313969,1.259537651175006e-05,3.912744,5.788606,6.557842,DEV,1.4266415
194.5101211181277,27.85053554039447,0.06554055082937683,1.849921127524723e-05,56.885864,119.645935,220.87053,PSF,0
194.4662690315761,28.27842890855975,0.0219956931061614,6.290012935146485e-05,36.115677,64.45045,93.59878,SER,3.7408466
195.3136632705118,28.52245831185673,0.028327609165126,2.409891822911018e-06,1.7364165,2.043216,3.1301897,EXP,2.661423
195.8663403478176,28.56415111295535,0.01590587733587811,1.268651849405861e-05,263.56628,388.5505,510.33072,SER,7.948857
195.2507278385409,31.10545716087831,0.06822968206024599,8.925873563241993e-06,2.2355146,2.304219,1.4904603,EXP,2.8285367
194.7499366460448,24.06353549930094,0.0752307259120333,2.395621769794214e-05,139.83676,333.12936,628.0183,SER,2.7303264
194.4442708702169,24.70534112993182,6.97508472104778e-05,0.0001172618528951797,1.2139858,1.0801057,0.8233921,PSF,0
195.726011222233,24.38607013350514,0.06917875071587203,4.269875055080949e-06,4.708553,5.971929,6.7614617,DEV,2.1523945
194.3078008532038,27.6395143299414,0.06741922126412467,2.184783120197838e-05,50.179386,108.15571,187.56044,SER,2.3667262
195.3610201811258,27.87761687235455,0.01798504234847267,1.61706538031861e-05,36.90322,58.23123,72.34204,EXP,8.8032
196.5057552571918,26.58781486492291,0.06093205462735467,5.078085510255333e-06,41.25697,74.67883,117.81968,SER,4.5884914
194.5253271776247,27.41893404226669,0.01923319028489488,2.080001701817656e-05,196.42873,387.86914,630.1649,SER,5.2831254
194.7081438225579,27.96460932069588,0.06395341445165968,1.391652517981774e-05,2.5618324,4.023119,5.0055575,EXP,1.5303801
196.2378336767154,32.05936702644745,0.05253971747100557,5.61421075657698e-06,97.22863,154.83821,208.27196,SER,5.120611
195.8189156908099,32.78198140071264,0.05289402349803413,1.692960011611557e-05,78.43475,149.67589,228.49165,REX,2.7561655
192.4103456969754,26.54295575610861,0.01957276921704765,8.140977557670815e-07,38.02061,48.448036,56.359623,SER,1.512265
194.4285659450313,27.62136435248649,0.06805606773865244,1.720275238763136e-05,162.63644,371.9852,676.26184,SER,2.7290154
195.0502599734984,29.56102969581507,0.02395989164492654,1.515716096386563e-05,0.6428889,0.6043896,0.8445485,EXP,0.93247193
196.5357484906559,28.45814609742062,0.0678009914231718,2.728388842701696e-06,5.1733947,6.0070376,7.710244,SER,1.4934416
195.0244341111708,31.06635325526182,0.0521752370747997,2.84455671003434e-05,14.1603775,24.027708,33.44197,EXP,2.9426947
196.5256144800096,32.40576446171774,0.05167833486589203,1.132723605360827e-05,0.5166124,0.40890115,0.61814415,REX,0.41032803
195.5447645480982,25.49270226717902,0.07362369268798956,6.255185246597695e-06,19.861567,26.882517,32.42726,SER,3.7829132
193.6752752669126,27.63897865618807,0.02875578022584779,1.815677032361151e-06,73.45856,92.591736,106.530594,SER,4.2180066
194.0559848102844,26.77847267247077,0.07452611264908553,8.038573607234798e-06,7.1499624,10.633075,13.891721,EXP,0.73032224
194.9350426735157,27.91245884614598,0.02237823198227699,7.70029625963931e-06,1019.2549,2209.3804,3859.2776,SER,4.7273736
195.8197857632364,27.33172607833948,0.03579713348887557,8.528482510430115e-07,20.819601,28.221087,29.779253,PSF,0
195.7149489629689,27.68089911391679,0.01801341500296565,6.34295418393262e-05,22.267342,40.43859,57.29082,SER,2.327305
194.576172673204,24.93011351076209,0.06631755546988419,6.530765098850245e-06,65.69466,114.7006,168.98132,SER,3.6422014
195.062987057176,24.3786294991957,0.0742971782800313,1.793825088007035e-05,298.35394,678.3382,1272.0692,SER,4.0124416
194.50371812353,27.71658237136489,0.0694097838793059,8.445666610533537e-06,4.8134356,6.776147,9.057696,EXP,2.30306
195.6020993978411,27.17377792147421,0.0785094618940848,2.283462408164225e-05,40.213745,92.27173,168.4341,SER,1.5728908
195.449719519669,27.35292391960159,0.02050257115223969,0.0001274327955068325,0,0,0,,0
193.3611448224501,24.20941633948524,0.07060287413804002,4.453201287834968e-05,4.4608307,9.578369,16.456068,REX,0.3508145
195.0096239848838,24.21248071674825,0.07571667810798975,1.862337931581363e-05,2.8059034,4.1037936,5.1385736,SER,1.8907967
191.7659972748193,27.40182944279608,0.07258957910432047,6.008185468542046e-06,8.529243,12.750764,17.397005,EXP,2.062782
195.4517598649802,26.09664976843895,0.07619415867372063,3.639211229695824e-06,56.431026,79.82719,101.28658,SER,2.5934033
194.0620887430052,27.78059204843913,0.02259718772246208,3.976950216018488e-05,15.287413,27.984854,40.106895,REX,1.4538567
195.0441474915434,27.95995599801609,0.02131300888101032,4.473926017370241e-05,0,0,0,,0
193.6774116216513,24.19941682178505,0.03085355148082804,1.84264219533568e-06,11.644235,15.71019,19.204617,REX,0.49968746
194.1461378426925,24.67942634789007,0.06345049620582766,1.524213318885582e-06,18.657234,25.019701,28.497694,SER,1.0381067
194.7480317951133,27.12804685214236,0.03820402218588164,1.263013601347816e-05,5.0214276,7.046713,7.918859,SER,3.3986135
194.3507929681718,29.8037393695531,0.05794190684937246,5.236172836290619e-06,8.98142,12.576663,15.865945,REX,0.55291855
195.5369963853875,31.07209086071556,0.0684695293741814,9.97659762447389e-06,52.451263,100.19175,176.13226,SER,8.468059
194.6925736318188,32.14178805177379,0.05300712260834142,1.336865178945129e-05,20.285528,40.288082,62.96806,SER,2.219807
193.5062705992882,25.96801183941674,0.0005095407757479065,1.195966520769819e-05,30.730227,50.7926,63.5134,PSF,0
193.4549567592367,28.94267279808846,0.02363816410080913,6.7103693203961e-06,217.2614,423.20776,698.39404,SER,5.065886
193.6729364533628,28.94707324778347,0.008762050037654864,8.173653165464133e-07,26.312975,36.559986,22.700218,SER,1.9883107
195.4499183546286,27.35481777924035,0.02025945547954772,4.240739634834705e-05,103.93479,198.13225,311.96817,SER,6.7906184
195.6860121167788,32.08504348526979,0.0245229020960249,9.272280813385784e-06,396.584,853.6789,1500.5046,DEV,3.1584203
195.6333214977354,32.57519299236273,-0.0004012935393665933,9.82043382537817e-05,28.920488,30.371761,27.176508,PSF,0
194.9551284712772,22.99925744499115,0.07416782801961427,2.454411826833012e-05,124.14479,240.93323,396.3315,SER,5.243151
195.0459313679009,23.39019432020762,0.0736669385153901,1.322882251205262e-05,37.851536,61.291122,85.668045,SER,5.9364777
194.026773516095,28.29842580734937,0.02422341519985552,2.089072641551615e-05,23.16772,38.10442,50.688557,SER,2.5136735
193.8771853031858,29.49062939394727,0.06787786703912939,6.558527073788481e-06,65.32199,107.993385,158.7848,EXP,7.1046195
194.7210617233477,27.81343926762224,0.01846767950827722,2.521171034920686e-05,0,0,0,DUP,0
195.500574870193,27.78273522832978,0.02367918489566341,8.683292128510365e-06,688.0009,1148.4506,1610.3143,SER,4.089258
195.4151826241857,25.33883588981681,0.06550588149875605,4.6424467140644e-06,2.4833078,4.053979,5.1305947,DEV,0.6221423
192.2563373205764,26.50499469696208,0.04597169615156797,1.113713640779131e-06,13.450218,19.988214,24.511196,SER,0.8428483
195.5632065396604,26.01185448063319,0.06969135913790539,7.367860345928987e-06,124.70706,247.28438,422.50214,SER,3.8136077
195.8343085819157,27.33259125433467,0.03505131706330337,7.278057664383132e-06,2.9637308,3.3740366,4.5192885,EXP,3.7725756
196.6841649088168,27.99102985898009,-0.0003221251974564454,2.74367071421411e-05,61.88598,95.74125,115.45323,PSF,0
193.8953423936497,25.64974130653005,0.07958621198259892,2.125234076849015e-06,18.008215,31.833002,47.408806,EXP,0.7735606
195.968730896331,23.69558827850984,0.07305874841612472,6.062399242877641e-06,231.31555,567.58105,1118.7434,SER,3.2447646
194.1362358994155,25.54713568730379,0.008423775061236868,8.535827545314976e-05,1.0069008,0.9756368,1.3469832,DEV,0.81871074
196.2378391240904,25.22123294436376,0.0209233319277976,1.37782098314667e-06,9.872521,12.146223,13.124572,EXP,0.7779627
192.957092081994,28.61300650133368,-4.073215531542579e-05,1.488231495785352e-05,24.158998,31.401808,32.32001,PSF,0
194.150046157442,26.9047631594654,0.02639646762577037,4.300928967102602e-05,120.34442,235.37227,364.1882,SER,3.7874365
194.6596565456539,27.82392679507043,0.01786634787704148,7.80647995023602e-05,0,0,0,,0
194.7464293291495,28.12434957819549,0.02612506120180035,5.832308754362582e-05,4.1708975,9.153758,16.050812,REX,0.38932997
195.1784894839437,27.96310426044663,0.02810651969553508,7.99899844246121e-06,661.46075,1406.8978,2493.6365,SER,6.65468
194.7509329310215,31.67698197695543,0.06807332018443235,8.770626455641687e-06,28.969841,42.93712,55.202812,SER,5.067079
194.4793298224349,23.44311768881134,0.07774077191028667,7.815103521471821e-06,17.451397,24.602076,31.784172,EXP,3.284012
194.666090821687,23.85613449728231,0.0740639094160324,1.112005966570059e-05,4.023754,6.266816,8.6919985,SER,1.8036492
195.0967182703334,25.10099197810889,0.02237179962821168,1.400297249572644e-06,52.020206,69.04928,81.78488,REX,1.0778192
195.1098432792201,27.02821765296343,0.0780784291744892,3.268878440410814e-05,0,0,0,DUP,0
195.061171331987,27.28269097096593,0.03660098285166014,5.664161420579143e-06,0,0,0,,0
195.3958239665662,27.2847987817321,0.06650886407589636,5.862635980014602e-06,6.445483,11.238535,16.74422,SER,1.2210944
198.5289548128649,25.97120072747244,0.05671730863099774,6.45824372844666e-06,28.917673,45.85691,62.182976,SER,2.7779758
191.8920659377247,26.0049988732806,0.06653506947518674,2.611466797673444e-06,0.66264606,0.7473517,0.7044481,REX,0.31627834
194.8232233012529,24.44478920883798,0.07274891718151519,5.611693425876569e-06,0.32157254,0.35020652,0.524596,PSF,0
195.7210417644104,25.05893917110792,0.07420059084548983,2.426515573194728e-06,13.762642,17.946161,20.798338,REX,0.5483019
193.8322550871237,28.92577205471471,0.06131388989622732,6.579650070432034e-06,14.078499,19.980242,25.336414,SER,3.2270377
194.5541446305573,26.94950504090632,0.02245505065074501,2.796924790557419e-05,25.461473,48.875473,74.89931,REX,1.786999
194.522322106563,28.01094381111526,0.06899500655302664,6.879715042180676e-07,86.52208,119.245155,139.46269,SER,2.3239512
194.3733095077232,28.2564050232356,0.01984809772923506,3.895741961076598e-05,44.399403,83.87195,130.15485,SER,4.3901296
196.1797878978886,28.2077066657272,0.0247889617445478,6.939230564313575e-05,7.3794765,9.820375,12.377382,EXP,2.8979893
195.6793735142953,23.91678629146413,0.07432528980635343,6.170278354308098e-06,30.492134,49.192764,70.27618,EXP,4.516531
195.8720573407019,24.43397625675732,0.06618290807547693,2.041114380811989e-05,0,0,0,,0
194.0058915615371,27.28980669892706,0.02539779471722752,3.332939057784687e-05,46.34139,91.524506,150.47054,SER,3.12498
195.8469206435033,27.30791205939029,0.01833673636753949,3.708659098536145e-05,0,0,0,,0
195.2181251931578,23.92783349853236,0.07416437386312409,1.087426063368038e-05,8.390886,12.965918,16.373734,EXP,1.2447
193.4120895503476,27.74428535651813,0.02611061203873743,9.461270442474464e-05,32.61424,59.891464,88.36528,SER,6.4690166
195.0147515249552,26.89810623440084,0.01978492353181084,8.29844816275026e-06,2258.9048,4581.985,8034.7075,SER,14.934503
194.6596051711913,27.46057484107691,0.0202533258471479,5.026153837695058e-05,0,0,0,,0
195.0015468344503,27.46836266741481,0.02478053964102581,5.579760580486493e-05,13.890658,24.92704,35.36995,SER,3.2734063
195.7204920406662,27.51764277548664,0.06355493046005721,1.359630645626207e-06,111.06949,159.93373,206.65735,SER,4.09687
193.3498854631213,24.13886074457557,0.07122730273722687,3.173350242527556e-06,14.919644,19.729086,23.055483,REX,1.4352374
193.7815787545061,25.58911298969737,0.07852384534354925,7.26921591404476e-06,11.382335,17.584023,22.930975,SER,2.1736405
195.3772624469329,24.63006912969535,0.02537216829740444,3.855198727970286e-06,0,0,0,,0
195.7424049665118,27.37549977926056,0.0359070268717812,6.809625218327562e-06,12.536343,14.678166,15.073393,SER,3.605247
194.1499305730322,28.94765083329599,0.06226617948182776,1.491874336408405e-05,203.10023,376.7991,613.7278,SER,5.625896
194.1631785110396,23.9295842323435,0.0001055539979885039,5.581253961750382e-05,1.0501449,1.6266842,1.589567,PSF,0
194.4046986003591,27.93322908830305,0.02668920095049238,8.32625712108849e-05,21.69275,38.933277,56.420105,EXP,4.443103
194.7878347855856,27.89757198410351,0.02610145179939955,2.960051156458696e-05,102.96584,212.82817,354.30194,SER,4.819657
196.1294277624322,27.65509066388433,0.02055094333208344,4.219475168762993e-05,29.018234,54.232426,79.3951,SER,2.7153966
198.0384323419765,26.05342049263417,0.07263081999744349,2.523872513500216e-05,31.71548,70.41004,122.94806,SER,1.1922232
193.2484360797332,24.40050994849781,0.0706206888187521,1.079562162101611e-05,297.45023,588.1793,1023.8886,SER,5.5312676
194.3251818061842,24.58108888056824,0.07428125730717719,7.396161751313919e-06,7.487999,10.366707,12.657309,EXP,1.174214
194.9888326309289,24.48375767319559,0.07223885107301621,5.102887336125614e-05,19.269516,43.85593,81.15962,SER,1.292146
197.8208723913137,25.21119281590373,0.07136950001792619,2.534861533214739e-05,73.65222,161.71779,280.08987,SER,1.2039313
193.9997851606979,28.18694776652869,0.01866440843542972,3.729045028136871e-06,294.33502,608.12085,1045.563,SER,1.5424404
196.1230598828391,31.27331841262136,0.02326914166122864,6.27907283148144e-07,112.69726,135.15839,155.35391,DEV,13.8336
194.479010997102,26.04369762711507,0.07864982260835703,5.162455925016378e-06,235.32553,542.2679,1005.52344,DEV,6.8182583
194.6461128442071,27.58886989522505,0.02414699386691766,0.0001409532240253643,18.023357,28.729343,40.56332,SER,6.1858163
193.0708098846889,24.83478599090116,-0.0004809708371773322,3.396676800109973e-05,24.1364,44.106174,54.12757,PSF,0
195.6747324728029,23.97615737266403,0.0754851406397462,1.122924792421111e-05,3.081839,3.750457,4.6870584,DEV,4.5217047
195.6007614568033,24.82027111912007,0.06157996508789291,2.136005313474869e-06,50.42834,83.141205,117.13359,REX,0.6798189
191.8463328295657,27.46507513720109,0.02188919831453785,1.365680802448483e-05,47.700108,67.93784,84.18081,SER,3.1338294
195.0093877918996,27.41002223470565,0.0194967680437742,5.036345845638567e-05,6.591688,11.1200695,15.401973,EXP,2.7087502
194.6558127921846,28.2194984545288,0.02271336372321488,4.290216700500699e-05,45.04341,84.96585,127.44779,SER,3.4909167
194.0908643395979,28.48693120221887,0.02201264176105566,1.715260787233053e-05,282.95926,566.8803,946.079,SER,5.3118634
194.684828407017,28.90175644397325,0.06871594762345123,1.515246651605824e-06,50.27549,73.7602,94.93978,SER,1.5061083
194.8446652862664,31.3704716671324,0.05259621158624422,6.590142441584551e-06,50.646637,100.75673,163.93448,SER,3.325569
196.6516960163061,25.429639829385,0.02399542193778549,2.491281188894234e-06,452.78818,720.7949,1009.4556,SER,7.1443
193.8543894612141,27.79809058913605,0.02459030470235105,1.676818400181566e-05,0,0,0,DUP,0
195.0808381088499,26.88537521703265,0.07821484469706602,2.252924163996175e-06,31.913229,61.09997,95.71629,SER,1.7108839
195.5369241787639,26.92586769481398,0.06800706656730138,7.286485265876909e-06,60.08185,140.00221,270.82907,SER,2.373832
194.0620926460206,27.78061395275499,0.02267211056037051,5.797133155408672e-05,15.287413,27.984854,40.106895,REX,1.4538567
195.0185803168348,27.9876138324664,0.02133226341675193,1.334490325894992e-05,0,0,0,DUP,0
198.2124316376755,25.95282813887542,0.07186552476894766,1.507696975677419e-06,63.652035,117.14265,167.28763,SER,0.97171444
195.5256037393325,28.73260761063589,0.02356777761577716,2.483256992817974e-06,9.821785,12.361858,15.098674,REX,1.5497673
193.7187098497326,25.83748829105374,0.0788691030294557,2.496425888320688e-05,130.23727,300.5581,537.8567,SER,2.4391096
195.993208389006,23.96347794812392,0.07346550817226556,1.206642697093082e-05,22.75588,53.819813,111.74124,SER,3.5774157
194.5630911124401,25.16906291630739,0.07608009668903,4.19433999273388e-06,18.700027,39.54786,71.561646,SER,1.8945905
192.0067362558833,26.20960995910997,0.02014159507702925,3.153045579764603e-06,1.5435942,1.8289443,1.9922634,REX,1.5355726
194.0253417563351,27.67799994264439,0.01643973251094222,1.081772962540486e-06,577.1828,869.4352,1101.3804,SER,3.886889
194.6962728111728,26.25044701462753,0.0212737630897073,4.826563051371625e-05,15.76381,29.86387,46.093815,SER,1.4864129
194.3956491534846,27.6462065538106,0.06936045561161153,4.247732854423056e-06,8.865241,12.870595,16.414442,EXP,1.6507211
194.4498879064485,27.72655963433361,0.06994487351395877,9.05611306074026e-06,136.69836,299.3062,560.9365,SER,7.149895
195.6761959220299,28.34813002195337,0.02387055731099686,8.034195710768683e-05,27.485435,51.124626,77.95523,SER,2.4512165
194.9060792750286,23.12235602860678,-0.0002877511090844307,7.34639292943885e-05,1.5913211,0.62926126,3.5143502,PSF,0
195.7226669824286,23.7704491231157,0.05611509245615796,9.379810422995257e-06,13.517345,17.315092,19.905548,EXP,2.8452573
195.1692158277601,25.21220354181857,0.06556204378679935,1.675973295196993e-05,31.633947,68.7792,120.444565,SER,1.3199631
194.0351109512559,27.78477188794155,0.02503585699706547,5.385597301211854e-05,4.6156764,7.5768466,10.074588,EXP,1.7765712
194.5132000586244,26.91598617309364,0.02740135533100207,5.388500521383359e-06,793.8872,1588.0376,2784.4688,SER,5.1153536
195.0191798556556,27.03244173767287,0.02328213000807991,4.71643117381167e-05,120.33739,221.69923,340.02554,SER,6.299591
194.776326032944,27.49367829510484,0.02719602608028431,3.642608879169573e-05,55.647224,104.50234,161.14586,SER,2.62078
194.9858719218386,27.2074076238232,0.0683380618291775,3.958322167303773e-06,16.996338,25.540041,33.56018,SER,3.5588977
194.6527488452014,32.90544552050198,0.05770298199352862,2.493639407946906e-05,0.7420969,0.7688247,1.2660004,REX,0.7010704
194.8575841302762,28.18701336099504,0.02573994820584416,2.583025857054455e-05,152.82669,311.4916,521.00946,SER,2.9117267
194.8979324452563,27.90602923866842,0.02346598115543211,2.610139005290158e-05,41.279587,87.47608,148.40965,REX,1.3325442
195.0156481116112,27.96472233060211,0.01793180716250315,2.809337569872653e-05,93.51189,193.26485,313.791,SER,4.2889767
194.9418788518669,28.42379726757821,0.06147258016113413,2.269936964473178e-06,8.944714,16.58975,24.595032,REX,0.5562987
196.4465823629121,27.74144777868912,0.00863308011226169,1.111152157397597e-05,19.610853,18.769974,15.646088,REX,3.1575484
194.4630351007777,29.65408334055033,0.008261455217895558,1.131512262501666e-05,0,0,0,,0
