mean_fiber_ra,mean_fiber_dec,z,zerr,flux_g,flux_r,flux_z,morphtype,shape_r
194.4801639206757,26.83076880668343,0.01865944533153651,4.415863304034471e-05,11.8002615,21.680782,30.854454,SER,2.100789
194.6423779044804,28.49191625273683,0.02594948792891765,4.674068176136038e-05,15.347698,29.531507,44.633995,SER,1.5577883
195.0536380761067,28.07548743100861,0.02510355138435259,1.023867089001404e-05,534.54254,1127.7156,2015.5059,SER,3.7988236
193.2038034034822,27.40185445050992,0.02581015154507531,1.881747331174479e-06,653.00775,941.9037,1192.1093,SER,4.9435973
194.2892949735398,27.46643396064344,0.02485319664453922,8.53737828665243e-06,1190.7284,2528.5793,4630.29,DEV,3.9135447
195.0313857356923,27.97317154987421,0.02166896997762555,7.8098023381193e-05,0,0,0,,0
195.9562833552008,27.58023189696242,0.02041852391818464,0.000105238792703893,12.433047,21.414257,29.909761,SER,2.930385
195.8176939591623,28.03038899080656,0.02036016810972141,9.495125811140477e-06,0,0,0,DUP,0
193.1235392271182,27.80298902341995,0.02432597988983156,4.98939585730293e-05,44.30177,83.66592,127.45304,SER,4.1046042
194.4209468486545,27.53439654721824,0.02146732905147535,4.293425721609154e-05,14.348886,28.142506,45.41387,SER,1.8886204
194.4318347253597,29.00334668347044,0.02313430735031421,3.252202641905328e-06,88.52773,118.86632,138.63556,SER,5.4753523
193.7518851771246,27.19385046142905,0.0248329742152711,2.4314573344253e-05,42.255802,83.31862,134.7464,SER,2.1723874
194.494088341187,26.93910135055335,0.02534427834082709,6.121407593806694e-05,62.648502,105.586205,144.2795,SER,7.9310226
194.7169673917444,28.26311845654525,0.0279377204443899,9.368097879454937e-05,20.968678,36.284504,50.908154,SER,2.9666965
194.8183583504804,27.15808407480681,0.02236328592733402,7.503206287915904e-06,415.5317,820.50934,1363.3911,SER,5.310681
194.689428205769,27.879961558879,0.0283563797557119,3.810198830103711e-05,49.004753,98.118484,156.45854,SER,2.5066254
193.5776504715607,28.09010343660043,0.02196895723073284,5.55424536483793e-05,0,0,0,,0
194.2652096439696,29.09910403029178,0.02542672225088095,7.287383184756764e-05,26.442705,47.48608,67.85404,SER,2.826656
195.5533544879943,28.21482544227693,0.02732298696134769,1.23159652013136e-06,697.17346,1068.1997,1444.0284,SER,6.2652106
194.327308113017,26.97960300630555,0.02436686325189456,4.355284261811423e-05,59.95624,113.64269,171.52962,SER,4.1059484
193.4340535307996,27.44886856937228,0.02433482961794417,7.415469734771136e-05,5.8159113,10.704134,15.341867,EXP,1.3567944
194.2123596660161,27.77269926798014,0.02115641714840035,0.0001139860706296531,17.291542,32.724987,49.64715,SER,3.1073964
194.6531504852812,27.84951647153185,0.02062322885804974,3.447219585044872e-05,65.58856,134.57176,236.53941,REX,1.8123348
194.917949394818,27.968538835374,0.02517892345677897,1.349289690514364e-05,0,0,0,,0
195.5902343649129,28.25601762124665,0.02266276056687,6.038463108400815e-06,0,0,0,DUP,0
194.9733274543556,29.23319814184764,0.02396574765234386,1.185618686298394e-05,45.65292,63.74112,77.60649,SER,7.435644
193.8607457292858,27.60405317776089,0.02263619611609143,1.686136866932095e-05,114.63289,226.12093,362.79984,SER,4.424571
193.4336666549375,27.78085778981831,0.02217243530664328,2.488797124406255e-05,159.79008,316.04172,508.63834,SER,3.944666
194.3461838219221,26.36149607387879,0.02417116021887651,5.201573270931865e-05,26.898088,48.65228,71.041725,REX,1.079435
194.9421999507501,27.85723095786237,0.02708816814749584,8.873669337292865e-06,609.95496,1296.2212,2211.0208,SER,4.6134887
195.4630137358279,28.28889534084159,0.01668126628605006,5.112130976219867e-05,26.566238,38.70889,49.28817,SER,3.4124222
192.9323926053007,27.96282420442325,0.02314093915887893,9.595700321863579e-06,974.9822,2031.6538,3510.8315,SER,7.951253
195.0434097098785,27.59499479564037,0.0186891223283032,1.50746661642082e-05,262.7107,525.6577,876.2943,SER,4.5144744
195.599343389501,28.35577520359192,0.01865827780682628,0.0001084412928416987,38.85967,66.01553,93.17505,EXP,5.215054
195.4315081007397,28.99597859798028,0.0218634929256101,0.000110198911563264,0,0,0,,0
194.3492205324252,27.54908036819029,0.02041466942959087,7.741239455847268e-05,0,0,0,,0
194.4842961607881,27.58131145505202,0.01656090972962953,1.337017535302211e-06,389.936,507.7764,604.0289,SER,9.526621
194.8414586558409,27.97380264746112,0.01992877776382684,6.509097685131674e-05,0,0,0,,0
195.5447375338068,28.15972672243452,0.01787334463761907,7.401809456838446e-05,16.048485,28.900333,41.016685,REX,2.4630597
195.1693876660426,28.51958592404509,0.02974796626889588,1.776065445206799e-06,411.16858,551.0023,687.384,SER,8.39564
194.9039955340869,27.82586000463822,0.02089349051184839,1.39193274431213e-05,166.70753,341.1431,562.547,SER,1.7458925
194.3662932648432,28.43945536467366,0.02571521966647065,4.541976901669701e-05,0,0,0,,0
194.5243208089146,28.37095421508824,0.02543624798057237,4.605849618682289e-06,236.08025,450.256,712.3969,SER,6.9568105
195.5545667370341,28.21356458364709,0.02743402710807119,1.332992538276532e-06,0,0,0,,0
195.9607159793679,28.05247540629382,0.0215655755535039,0.0001016911275639068,0,0,0,,0
194.286020720036,27.17336353415315,0.01981852227276746,6.291056026511632e-05,47.513775,90.14966,132.30412,REX,5.8660603
194.4807312726507,27.23201677208407,0.02162616578642021,3.187149496815336e-05,62.967472,118.14539,180.66557,SER,3.193463
195.3429769734897,28.03975827281258,0.02015263602116756,4.79847894320429e-05,8.760798,16.292282,23.597094,REX,1.1964834
193.2593555700403,27.20096484140289,0.02723101972249076,4.315843381913373e-06,16.08649,24.094412,31.083735,SER,1.3576721
194.932217046971,27.99471991642431,0.02232836418736567,1.707326600915085e-05,0,0,0,DUP,0
195.412899863386,28.24591997535077,0.02530183041523448,2.790144640398668e-05,109.55027,202.64842,314.72076,SER,4.9916654
194.0246786528023,27.67988590129621,0.016671017846375,3.171262885833719e-05,0,0,0,,0
194.9337732482087,27.74305561576196,0.02530259506545037,8.781373214861212e-05,13.675517,25.02068,36.169445,EXP,3.1504836
195.5896751960504,28.23074806519077,0.0186090352181267,3.975287371540212e-06,965.72217,1949.2495,3312.521,SER,4.7977514
194.584494836537,26.92065499035655,0.02307339227443338,1.980777249402893e-05,87.2108,145.59558,202.93573,SER,2.6882963
195.9367968517051,28.54595310129781,0.02585095653528189,2.342237444560049e-05,0,0,0,DUP,0
193.9367944114459,27.41327199710057,0.02159629276148492,5.011020628231566e-05,10.675002,19.47725,28.404818,SER,2.3756166
193.21967930787,28.36644193986332,0.02445640156449159,3.890750566559684e-06,0,0,0,,0
195.8175845202782,27.78960982226304,0.02157818175545348,5.005465516921899e-05,23.993887,44.507442,67.67345,EXP,4.4861913
193.198378511038,27.46843641712726,0.02507973384501197,7.541861898524539e-05,15.200355,28.854868,43.60859,REX,1.583738
193.2668462599647,27.46454253166961,0.02287692453318265,3.841842667084121e-05,65.88297,128.83351,205.50304,SER,2.9776943
196.2654440997494,28.5782578126469,0.02391974738544081,6.101392145763632e-05,15.610526,26.562876,36.30437,EXP,2.342912
194.8442731746659,27.89687118479806,0.01719385431859022,9.978778148251931e-06,433.4268,894.4041,1525.9254,SER,2.5005987
194.9272041656792,28.13553638607043,0.0308275101504372,5.289326914980343e-05,16.644535,31.188915,46.432926,REX,2.1936612
193.8733768265871,27.73527257387619,0.02394490629395157,0.0001078856114576719,13.788661,27.021496,40.253918,SER,3.0285747
194.2666412583912,27.52440974380388,0.02842771487580678,5.084371779420952e-05,0,0,0,,0
196.0656805492188,28.5453504331458,0.02786509791455343,4.38130704086438e-06,66.55071,113.62266,162.85977,SER,5.186177
194.3672538152679,27.70077833258232,0.02161207206597152,1.950383924759731e-05,98.49007,191.74585,306.9217,SER,3.6649435
194.3787141423022,28.6401001413594,0.02131567288807008,3.894845823876954e-05,24.018993,44.44974,66.82975,SER,3.4571955
193.8623046451315,27.34048932152635,0.02487246767100016,3.23295869883041e-05,22.890606,43.650463,65.9386,SER,3.408899
193.8955799048359,27.40437599390891,0.02242549948721013,6.7262602435722e-05,8.180931,15.551965,22.509804,REX,1.8443999
194.2133641285481,29.3781973175596,0.02390182920190626,2.945323539448716e-05,563.9612,1049.2516,1629.7505,SER,12.07958
195.3530169312113,29.3097184701741,0.02383252053742037,3.006247088378314e-05,3083.6904,6331.951,11614.773,SER,18.607693
193.7298855033454,27.41269744519232,0.02621097281323544,7.93124475137999e-06,3962.3066,8883.033,16843.537,SER,18.600937
194.5239297013487,27.38271054953056,0.02438354605975199,6.406562130851873e-05,14.945813,28.437254,41.795296,SER,3.3581502
193.346245414624,27.91904086847602,0.02791141319617608,4.707922526432548e-06,40.091137,69.195045,100.16266,SER,4.619318
195.9786276464508,28.18762220745246,0.02295641883994451,1.225378326728789e-05,0,0,0,DUP,0
195.1832511246425,27.59367320274807,0.02398849012837641,7.168010015130697e-05,41.553116,60.058258,74.43768,SER,4.671597
194.168626923496,28.2160258626745,0.02821799797243678,7.980045524996002e-05,0,0,0,,0
